"DATAREG";"EXTNO";"CODIGO BARRA";"REGISTRO";"GRUPO";"FAMILIA";"GENERO";"ESPECIE";"AUTOR";"INFRAESPEC";"RANKINFRA";"AUTORINFRA";"ORIGEM_NR";"HERBARIO";"DET";"QUALIFIC";"DATADET";"PAIS";"ESTADO";"MUNICIPIO";"LATGRAU";"LATMIN";"LATSEG";"LATDIREC";"LONGGRAU";"LONGMIN";"LONGSEG";"LONGDIREC";"X__1";"LOCALIDADE";"COORDENADA-OBS";"ALTITUDE";"ALTMAIOR";"HABITAT";"VEGETACAO";"COLETOR";"OUTROSCOL";"NUMCOLETOR";"CODIGOCOL";"DATACOL";"DIA";"MES";"ANO";"OBSCOL";"FENOFASE";"NUMDUPLS";"DESTINO";"LEMBRETE";"ANOEMPRESTIMO";"EMPRESTIMO";"NRPARTES";"EM";"PARA";"A_CUIDADOS";"DEVOLUCAO";"OBS";"REMESSA";"vazio";"COLEÇÃO";"TIPIFICAÇÃO";"JR";"PARQUE";"INVENTÁRIO 2001";"INVENTÁRIO";"C EPÍFITAS";"DISTRIBUIÇÃO DE DUPLICATAS";"SUSPEITO-CRIA";"LOCALIDADE DETALHADA";"DUPLICATA DE";"INVENTÁRIO 2010";"INVENTÁRIO 2010 OBS";"INVENTÁRIO 2010 LOCALIZADO"
NA;NA;"MBML00005930";1795;"AD";"ACANTHACEAE";NA;NA;NA;NA;NA;NA;NA;NA;"A. Indriúnas & E.M.Aoyama/2015";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;55;53;"S";40;36;27;"W";NA;"Estação Biológica Caixa D'Água";"Google Earth - aproximação pelo local da coleta";NA;NA;NA;NA;"W. Boone";NA;828;"BOONE, 828";NA;21;10;1985;"Arbusto com 2m, flores de cálice verde e corola alva com linhas liláses na pétala superior, ciófila, beira de riacho.";NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2002-05-23;NA;NA;"RB";NA;NA;NA;2010-08-17;NA;TRUE
NA;NA;"MBML00005924";8421;"AD";"ACANTHACEAE";NA;NA;NA;NA;NA;NA;NA;NA;"A. Indriúnas & E.M.Aoyama/2015";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;55;52;"S";40;37;14;"W";NA;"São Lourenço";"Google Earth - aproximação pela localidade próxima";NA;NA;NA;NA;"L. Kollmann";"E. Bausen & W. Pizziolo";440;NA;NA;26;8;1998;"Mata de encosta. Planta 2m. Flores verdes com pintas roxas.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2002-05-23;NA;NA;"RB";NA;NA;NA;2010-08-17;NA;TRUE
"20/10/1999";NA;"MBML00005928";10727;"AD";"ACANTHACEAE";NA;NA;NA;NA;NA;NA;NA;NA;"A. Indriúnas & E.M.Aoyama/2015";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;56;0;"S";40;35;24;"W";NA;"Mata do Banestes";"Google Earth - aproximação pelo local da coleta";NA;NA;NA;NA;"V. Demuner";"E. Bausen";1;NA;NA;16;9;1999;"Arbusto 2,5m de altura, com botões e flores rosados. Fundo da vala.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"E";NA;NA;NA;2002-05-23;NA;NA;"RB";NA;NA;NA;2010-08-17;NA;TRUE
"26/08/2002";NA;"MBML00005923";17048;"AD";"ACANTHACEAE";NA;NA;NA;NA;NA;NA;NA;NA;"A. Indriúnas & E.M.Aoyama/2015";NA;NA;"Brasil";"Espírito Santo";"Itarana";19;56;34;"S";40;52;31;"W";NA;"Jatiboca, Fazenda Stuhr";"Google Earth - aproximação pela localidade próxima";NA;NA;NA;NA;"L. Kollmann";"et al";5684;NA;NA;7;8;2002;"Erva 1m. Flores lilás.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"E";NA;NA;NA;NA;NA;NA;"RB";NA;NA;NA;2010-08-17;NA;TRUE
"13/04/2006";NA;"MBML00005920";25338;"AD";"ACANTHACEAE";NA;NA;NA;NA;NA;NA;NA;NA;"A. Indriúnas & E.M.Aoyama/2015";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;56;0;"S";40;35;24;"W";NA;"Mata do Banestes";"Google Earth - aproximação pelo local da coleta";NA;NA;NA;NA;"L. Kollmann";NA;8751;NA;NA;9;2;2006;"Erva 2m na sombra.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
"22/12/2006";NA;"MBML00005921";27769;"AD";"ACANTHACEAE";NA;NA;NA;NA;NA;NA;NA;NA;"A. Indriúnas & E.M.Aoyama/2015";NA;NA;"Brasil";"Espírito Santo";"Santa Leopoldina";20;3;33;"S";40;28;14;"W";NA;"Fazenda Caioaba, propr.:Virloni, Mata, trilha do corrego Caioaba.";"GPS - arredores da coleta";"150";"650";NA;NA;"L. F. S. Magnago";"V. Demuner, M. Belizário, E. Bausen";449;NA;"05/01/2006";5;1;2006;"Arbusto 2m de alt. Flores brancas. Rupícula. Mata beira do corrego.";NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"X";NA;NA;2010-08-17;NA;TRUE
"13/04/2007";NA;"MBML00005926";29368;"AD";"ACANTHACEAE";NA;NA;NA;NA;NA;NA;NA;NA;"A. Indriúnas & E.M.Aoyama/2015";NA;NA;"Brasil";"Espírito Santo";"Santa Leopoldina";20;5;38;"S";40;25;56;"W";NA;"Colina Verde (Morro do Agudo), propr.: Dona Maria.";"GPS - arredores da coleta";"150";"300";NA;NA;"V. Demuner";"T. Cruz, M. Belizário e Elias Bausen.";3209;NA;"15/03/2007";15;3;2007;"Arbusto 2m, botões florais, flores bege. Interior de mata, fundo de vale úmido.";NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
"09/10/2007";NA;"MBML00005931";31655;"AD";"ACANTHACEAE";NA;NA;NA;NA;NA;NA;NA;NA;"A. Indriúnas & E.M.Aoyama/2015";NA;NA;"Brasil";"Espírito Santo";"Marilândia";19;21;7;"S";40;30;51;"W";NA;"Alto Liberdade, Prop. Delclecio";"GPS - arredores da coleta";"150";"350";NA;NA;"R.R. Vervloet";"V. Demuner, E. Bausen, T. A. Cruz";3487;NA;"13/09/2007";13;9;2007;"Arbusto 1,5m, brácteas escapais de cor verde, flores de cor branca com com máculas vinho. Fundo de vale.";NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
"04/12/2007";NA;"MBML00005929";32054;"AD";"ACANTHACEAE";NA;NA;NA;NA;NA;NA;NA;NA;"A. Indriúnas & E.M.Aoyama/2015";NA;NA;"Brasil";"Espírito Santo";"Santa Leopoldina";20;3;17;"S";40;28;23;"W";NA;"Fazenda Caioaba, propr.: Claúdio Virloni.";"GPS - arredores da coleta";"150";"250";NA;NA;"V. Demuner";"T. A. Cruz, R. R. Vervloet e M. Belisario.";4397;NA;"24/10/2007";24;10;2007;"Arbusto 2m, botões florais, flores brancas, estames vinho. Interior de mata secundária.";NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
"14/12/2007";NA;"MBML00005927";32280;"AD";"ACANTHACEAE";NA;NA;NA;NA;NA;NA;NA;NA;"A. Indriúnas & E.M.Aoyama/2015";NA;NA;"Brasil";"Espírito Santo";"João Neiva";19;44;51.8;"S";40;28;55.8;"W";NA;"Alto Bergamo";"GPS - arredores da coleta";"355";NA;NA;NA;"L. Kollmann";"A. P. Fontana & Kaio A. Brahim";10073;NA;"04/10/2007";4;10;2007;"Erva 2m na sombra. Flores verdes.";NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
"14/09/2001";NA;"MBML00005800";14311;"AD";"ACANTHACEAE";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Brasil";"Espírito Santo";"Barra de São Francisco";NA;NA;NA;NA;NA;NA;NA;NA;"18°44'17.8\"S 40°53'27.0\"W
";"Parque Municipal Sombra da Tarde";"RSRibeiro";NA;NA;NA;NA;"L. Kollmann";"et al";3465;NA;NA;11;12;2000;"Erva 30cm na sombra. Brácteas vináceas. Botões brancos.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"E";NA;NA;NA;2002-06-06;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
"07/02/2008";NA;"MBML00005941";32660;"AD";"ACANTHACEAE";"Lepidagathis";"alopecuroidea";"(Vahl) R.Br. ex Griseb.";NA;NA;NA;NA;NA;"Sheila R. Profice/Agosto-2009";NA;NA;"Brasil";"Espírito Santo";"São Roque do Canaã";19;47;50;"S";40;46;30;"W";NA;"Alto Misterioso";"Google Earth - aproximação pelo local da coleta";NA;NA;NA;NA;"L. Kollmann";"A. P. Fontana & Kaio A. Brahim";10140;NA;"07/11/2007";7;11;2007;"Erva na sombra. Flores lilás.";NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
NA;NA;"MBML00005942";9289;"AD";"ACANTHACEAE";"Lepidagathis";"kameyamana";"Gnanasek. & Arisdason";NA;NA;NA;NA;NA;"D.C. Wasshausen/Março-2002";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;55;32;"S";40;38;8;"W";NA;"São Lourenço, Country Club";"Google Earth - aproximação pelo local da coleta";NA;NA;NA;NA;"L. Kollmann";"E. Bausen & W. Pizziolo";1278;NA;NA;15;12;1998;"Planta 10cm. Flores rosas. Folhas cinzas.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2002-05-23;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
"03/10/2001";NA;"MBML00005943";15307;"AD";"ACANTHACEAE";"Lepidagathis";"kameyamana";"Gnanasek. & Arisdason";NA;NA;NA;NA;NA;"D.C. Wasshausen/Março-2002";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;54;27;"S";40;33;11;"W";NA;"Reserva Biológica Augusto Ruschi - Nova Lombardia";"Google Earth - Sede da UC";NA;NA;NA;NA;"L. Kollmann";"et al";4821;NA;NA;4;10;2001;"Planta 10cm na sombra. Flores rosadas.";NA;NA;NA;"AR";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"E";NA;NA;NA;2002-06-06;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
NA;NA;"MBML00005946";9134;"AD";"ACANTHACEAE";"Lepidagathis";"nemoralis";"(Mart. ex Nees) Kameyama";NA;NA;NA;NA;"SPF";"C. Kameyama/VI.1999";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;48;20;"S";40;40;53;"W";NA;"São João de Petrópolis, E.A.F.S.T.";"Google Earth - aproximação pelo local da coleta";NA;NA;NA;NA;"R. Mello Silva";"et al";1554;NA;NA;12;2;1999;"Erva no solo da mata, ombrófila. Brácteas verdes, pétalas brancas com labelo amarelo na face adaxial.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2002-05-23;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
"07/02/2007";NA;"MBML00005945";28435;"AD";"ACANTHACEAE";"Lepidagathis";"nemoralis";"(Mart. ex Nees) Kameyama";NA;NA;NA;NA;NA;"Sheila R. Profice/Agosto-2009";NA;NA;"Brasil";"Espírito Santo";"Águia Branca";18;54;10;"S";40;40;1;"W";NA;"Aguas Claras, propr.: Seu Voito.";"GPS - arredores da coleta";"300";"330";NA;NA;"L. F. S. Magnago";"V. Demuner, M. Belizário, E. Bausen";667;NA;"02/02/2006";2;2;2006;"Herbácea terrestre. Flores brancas. Mata.";NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"X";NA;NA;2010-08-17;NA;TRUE
"13/04/2007";NA;"MBML00005944";29369;"AD";"ACANTHACEAE";"Lepidagathis";"nemoralis";"(Mart. ex Nees) Kameyama";NA;NA;NA;NA;NA;"Sheila R. Profice/Agosto-2009";NA;NA;"Brasil";"Espírito Santo";"Santa Leopoldina";20;6;14;"S";40;26;18;"W";NA;"Colina Verde (Morro do Agudo), propr.: Israel Elias Ramos (paredão das bananeiras).";"GPS - arredores da coleta";"230";"300";NA;NA;"V. Demuner";"T. Cruz, M. Belizário, Elias Bausen e J. Rossini";3161;NA;"14/03/2007";14;3;2007;"Herbácea flores brancas e brácteas verdes. Interior de mata.";NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
"14/09/2001";NA;"MBML00005956";14300;"AD";"ACANTHACEAE";NA;NA;NA;NA;NA;NA;NA;NA;"L. Kollmann/29-05-2001";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;56;10;"S";40;36;60;"W";NA;"Pátio do Museu de Biologia Mello Leitão";"Google Earth - aproximação pelo local da coleta";NA;NA;NA;NA;"L. Kollmann";NA;3717;NA;NA;29;5;2001;"Arbusto 3m no sol. Brácteas vermelhas. Frutos verdes.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"E";NA;NA;NA;2002-06-06;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
NA;NA;"MBML00005964";9081;"AD";"ACANTHACEAE";"Mendoncia";"puberula";"Mart.";NA;NA;NA;NA;NA;"S.R. Profice/Set./2008";NA;NA;"Brasil";"Espírito Santo";"Santa Maria de Jetibá";19;58;55;"S";40;38;45;"W";NA;"Rio Nove";"Google Earth - aproximação pelo local da coleta";NA;NA;NA;NA;"L. Kollmann";"et al";1675;NA;NA;26;1;1999;"Trepadeira na sombra. Frutos verdes.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2002-05-23;NA;NA;"RB";NA;NA;NA;2010-08-17;NA;TRUE
"07/01/2003";NA;"MBML00005962";18583;"AD";"ACANTHACEAE";"Mendoncia";"puberula";"Mart.";NA;NA;NA;NA;NA;"Sheila R. Profice/Agosto-2009";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;54;27;"S";40;33;11;"W";NA;"Reserva Biológica Augusto Ruschi - Nova Lombardia";"Google Earth - Sede da UC";NA;NA;NA;NA;"R.R. Vervloet";"et al";1494;NA;NA;11;12;2002;"Trepadeira, a 1m do solo, sépalas verde com pêlos, pétalas brancas com listras vináceas na base, baixada, dossel 8m, altitude 810m.";NA;NA;NA;"AR";"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;"E";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
"14/01/2003";NA;"MBML00005961";19527;"AD";"ACANTHACEAE";"Mendoncia";"puberula";"Mart.";NA;NA;NA;NA;NA;"Sheila R. Profice/21-01-2004";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;54;27;"S";40;33;11;"W";NA;"Reserva Biológica Augusto Ruschi - Nova Lombardia";"Google Earth - Sede da UC";NA;NA;NA;NA;"R.R. Vervloet";"et al";1732;NA;NA;23;1;2003;"Trepadeira, frutos a 2m do solo, de cor verde claro, brácteas verdes, borda de mata, meia encosta.";NA;NA;NA;"AR";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"E";NA;NA;NA;NA;NA;NA;"RB";NA;NA;NA;2010-08-17;NA;TRUE
"13/04/2007";NA;"MBML00005963";29342;"AD";"ACANTHACEAE";"Mendoncia";"puberula";"Mart.";NA;NA;NA;NA;NA;"Sheila R. Profice/Agosto-2009";NA;NA;"Brasil";"Espírito Santo";"Santa Leopoldina";20;6;12;"S";40;26;34;"W";NA;"Colina Verde (Morro do Agudo), propr.: Israel Elias Ramos (trilha da casa).";"GPS - arredores da coleta";"250";"300";NA;NA;"V. Demuner";"T. Cruz, M. Belizário, Elias Bausen e J. Rossini";3128;NA;"13/03/2007";13;3;2007;"Liana 5m, frutos imaturas e brácteas verdes, frutos imaturos vinho. Interior de mata.";NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
NA;NA;"MBML00005972";628;"AD";"ACANTHACEAE";"Mendoncia";"velloziana";"Mart.";NA;NA;NA;NA;NA;"D. C. Wasshausen/1991";NA;NA;"Brasil";"Espírito Santo";"Conceição da Barra";18;15;50;"S";39;48;14;"W";NA;"Fazenda São Joaquim";"Google Earth - aproximação pelo local da coleta";NA;NA;NA;NA;"H. Q. Boudet Fernandes";"W. Boone";2052;"FERNANDES, 2052";NA;16;10;1986;"Trepadeira, cálice (?) verde com pêlos castanhos, corola vermelha rosada, heliófila, mata em derrubada.";NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2002-05-15;NA;NA;"MO";NA;NA;NA;2010-08-17;NA;TRUE
NA;NA;"MBML00005989";1720;"AD";"ACANTHACEAE";"Mendoncia";"velloziana";"Mart.";NA;NA;NA;NA;NA;"D. C. Wasshausen/1991";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;57;12;"S";40;33;10;"W";NA;"Penha";"Google Earth - aproximação pela localidade próxima";NA;NA;NA;NA;"W. Boone";NA;1066;"BOONE, 1066";NA;30;1;1986;"Trepadeira, pêlos castanhos, frutos jovens verdes, brácteas amarelas, castanhos pilosas, capoeirão, margem de cachoeira.";NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2002-05-23;NA;NA;"CEPEC";NA;NA;NA;2010-08-17;NA;TRUE
NA;NA;"MBML00005987";1787;"AD";"ACANTHACEAE";"Mendoncia";"velloziana";"Mart.";NA;NA;NA;NA;NA;"D. C. Wasshausen/1991";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;55;32;"S";40;38;8;"W";NA;"Country Club";"Google Earth - aproximação pelo local da coleta";NA;NA;NA;NA;"H. Q. Boudet Fernandes";NA;1644;"FERNANDES, 1644";NA;19;11;1985;"Trepadeira, pilosidade ferrugínea, flores cor de rosa, semi-sombra, orla da mata.";NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2002-05-23;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
NA;NA;"MBML00005974";3991;"AD";"ACANTHACEAE";"Mendoncia";"velloziana";"Mart.";NA;NA;NA;NA;NA;NA;NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;55;11;"S";40;28;46;"W";NA;"Goiapaba-Açu";"Google Earth - aproximação pela localidade próxima";NA;NA;NA;NA;"W. Pizziolo";NA;159;"PIZZIOLO, W., 159";NA;23;10;1984;"Trepadeira com flor rosa, solo barro avermelhado.";NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2002-05-23;NA;NA;"US";NA;NA;NA;2010-08-17;NA;TRUE
NA;NA;"MBML00005977";4115;"AD";"ACANTHACEAE";"Mendoncia";"velloziana";"Mart.";NA;NA;NA;NA;NA;"D. C. Wasshausen/1991";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;58;19;"S";40;30;45;"W";NA;"Santa Lúcia";"Google Earth - aproximação pela localidade próxima";NA;NA;NA;NA;"W. Boone";NA;84;"BOONE, 84";NA;26;4;1984;"Trepadeira, corola amarelada, solo avermelhado, altitude de +/- 600m.";NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2002-05-23;NA;NA;"US";NA;NA;NA;2010-08-17;NA;TRUE
NA;NA;"MBML00005973";4240;"AD";"ACANTHACEAE";"Mendoncia";"velloziana";"Mart.";NA;NA;NA;NA;NA;"D. C. Wasshausen/1991";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;57;12;"S";40;33;10;"W";NA;"Penha";"Google Earth - aproximação pela localidade próxima";NA;NA;NA;NA;"W. Boone";NA;355;"BOONE, 355";NA;15;4;1985;"Trepadeira com fruto amadurecido e preto, semi-sombra, solo arenoso, altitude de +/- 700m.";NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2002-05-23;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
NA;NA;"MBML00005986";8163;"AD";"ACANTHACEAE";"Mendoncia";"velloziana";"Mart.";NA;NA;NA;NA;NA;"S. Profice/23-10-2002";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;55;20;"S";40;35;21;"W";NA;"Santo Antônio";"Google Earth - aproximação pela localidade próxima";NA;NA;NA;NA;"L. Kollmann";"E. Bausen & W. Pizziolo";727;NA;NA;7;10;1998;"Beira de estrada. Trepadeira 3m. Flores vermelhas.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2002-05-23;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
NA;NA;"MBML00005985";9012;"AD";"ACANTHACEAE";"Mendoncia";"velloziana";"Mart.";NA;NA;NA;NA;NA;"S. Profice/23-10-2002";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;55;32;"S";40;38;8;"W";NA;"São Lourenço, Country Club";"Google Earth - aproximação pelo local da coleta";NA;NA;NA;NA;"L. Kollmann";"E. Bausen & W. Pizziolo";1982;NA;NA;22;2;1999;"Mata de encosta. Trepadeira. Frutos verdes, pretos maduros.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2002-05-23;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
NA;NA;"MBML00005970";9590;"AD";"ACANTHACEAE";"Mendoncia";"velloziana";"Mart.";NA;NA;NA;NA;NA;"S. Profice/23-10-2002";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;58;23;"S";40;35;38;"W";NA;"Aparecidinha";"Google Earth - aproximação pela localidade próxima";NA;NA;NA;NA;"L. Kollmann";"E. Bausen & W. Pizziolo";1352;NA;NA;16;12;1998;"Trepadeira 3m. Frutos verdes.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2002-05-23;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
"18/02/2000";NA;"MBML00005976";11797;"AD";"ACANTHACEAE";"Mendoncia";"velloziana";"Mart.";NA;NA;NA;NA;NA;"S. Profice/23-10-2002";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;58;23;"S";40;35;38;"W";NA;"Aparecidinha";"Google Earth - aproximação pela localidade próxima";NA;NA;NA;NA;"V. Demuner";"et al";231;NA;NA;3;11;1999;"Trepadeira, botões florais e flores vermelhas, sobre arbusto , mata beira de estrada.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"E";NA;NA;NA;NA;NA;NA;"SP";NA;NA;NA;2010-08-17;NA;TRUE
"18/02/2000";NA;"MBML00005984";11841;"AD";"ACANTHACEAE";"Mendoncia";"velloziana";"Mart.";NA;NA;NA;NA;NA;"S. Profice/23-10-2002";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;55;53;"S";40;36;27;"W";NA;"Estação Biológica Caixa D'Água";"Google Earth - aproximação pelo local da coleta";NA;NA;NA;NA;"V. Demuner";"et al";271;NA;NA;30;11;1999;"Trepadeira, bracteas de cor marrom, frutos de cor verde, sobre árvore a altra de 9m.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"E";NA;NA;NA;2002-05-24;NA;NA;"MBM, SP";NA;NA;NA;2010-08-17;NA;TRUE
"11/12/2001";NA;"MBML00005968";15655;"AD";"ACANTHACEAE";"Mendoncia";"velloziana";"Mart.";NA;NA;NA;NA;NA;"S. Profice/23-10-2002";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;54;27;"S";40;33;11;"W";NA;"Reserva Biológica Augusto Ruschi - Nova Lombardia";"Google Earth - Sede da UC";NA;NA;NA;NA;"L. Kollmann";"et al";4969;NA;NA;7;11;2001;"Trepadeira no sol. Flores vermelhas. Espatas amaronzadas.";NA;NA;NA;"AR";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"E";NA;NA;NA;2002-06-06;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
"12/12/2002";NA;"MBML00005979";18410;"AD";"ACANTHACEAE";"Mendoncia";"velloziana";"Mart.";NA;NA;NA;NA;NA;"Sheila R. Profice/Agosto-2009";NA;NA;"Brasil";"Espírito Santo";"Santa Maria de Jetibá";20;2;36;"S";40;41;50;"W";NA;"Belém";"Google Earth - aproximação pelo local da coleta";NA;NA;NA;NA;"L. Kollmann";"et al";5813;NA;NA;3;12;2002;"Liana, no sol. Flores verdes brácteas verdes.";NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;"E";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
"07/01/2003";NA;"MBML00005971";18508;"AD";"ACANTHACEAE";"Mendoncia";"velloziana";"Mart.";NA;NA;NA;NA;NA;"V. Demuner & A. Assis/Jan.2003";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;54;27;"S";40;33;11;"W";NA;"Reserva Biológica Augusto Ruschi - Nova Lombardia";"Google Earth - Sede da UC";NA;NA;NA;NA;"R.R. Vervloet";"et al";1568;NA;NA;18;12;2002;"Trepadeira, flores a 3m do solo, sépalas verde, sépalas vermelha, meia encosta, dossel 15m, altitude 860m.";NA;NA;NA;"AR";"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;"E";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2010-08-17;NA;TRUE
"14/01/2003";NA;"MBML00005967";19533;"AD";"ACANTHACEAE";"Mendoncia";"velloziana";"Mart.";NA;NA;NA;NA;NA;"Sheila R. Profice/21-01-2004";NA;NA;"Brasil";"Espírito Santo";"Santa Teresa";19;54;27;"S";40;33;11;"W";NA;"Reserva Biológica Augusto Ruschi - Nova Lombardia";"Google Earth - Sede da UC";NA;NA;NA;NA;"R.R. Vervloet";"et al";1736;NA;NA;23;1;2003;"Trepadeira, frutos a 3m do solo, brácteas de cor verde com pétalas marrons, frutos imaturos de cor verde, borda de mata, meiaencosta.";NA;NA;NA;"AR";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"E";NA;NA;NA;NA;NA;NA;"RB";NA;NA;NA;2010-08-17;NA;TRUE
